increase_frequency:1000,first_frequency:10,last_frequency:100
frequency,transmission_ep,receiving_ep
64,0.4399,0.0391
65.0kHz,,
65,0.6012,0.0049
65,0.6012,0.0147
65,0.5914,0.0196
65,0.6061,0.0244
65,0.6403,0.0196
65,0.6305,0.0244
65,0.65,0.0196
65,0.6012,0
65,0.694,0.0196
65,0.6256,0.0196
65,0.6305,0.0196
65,0.6256,0.0098
65,0.6354,0.0196
65,0.6061,0.0196
65,0.6109,0.0196
65,0.6158,0.0147
65,0.6012,0.0196
65,0.5914,0.0196
65,0.6012,0.0196
65,0.567,0.0196
65,0.5963,0.0196
65,0.6012,0.0196
65,0.5914,0
65,0.6207,0.0196
65,0.6012,0.0196
65,0.6061,0.0196
65,0.6109,0.0391
65,0.6109,0.0196
65,0.6207,0.0196
65,0.6647,0.0244
65,0.5816,0.0196
65,0.6452,0.0147
65,0.6696,0.0244
65,0.6403,0.0244
65,0.6256,0.0196
65,0.6256,0.0196
65,0.6354,0.0196
65,0.6158,0.0098
65,0.5963,0.0196
65,0.6158,0.0196
65,0.6061,0.0244
65,0.6061,0.0196
65,0.5718,0.0196
65,0.5523,0.0147
65,0.6305,0.0244
65,0.6061,0.0196
65,0.6012,0.0196
65,0.6256,0.0196
65,0.6158,0
65,0.6109,0.0196
66.0kHz,,
66,0.6403,0.0342
66,0.6647,0.0391
66,0.7331,0.0391
66,0.6696,0.0587
66,0.65,0.0391
66,0.65,0.0391
66,0.6647,0.0391
66,0.6843,0.0342
66,0.65,0.0293
66,0.6256,0.0391
66,0.6696,0.0244
66,0.6256,0.0391
66,0.6549,0.0342
66,0.6549,0.0342
66,0.6647,0.0391
66,0.6403,0.0342
66,0.6207,0.0342
66,0.6354,0.0391
66,0.6256,0.0342
66,0.6061,0.0342
66,0.6354,0.0342
66,0.6354,0.0342
66,0.65,0.0342
66,0.6305,0.0342
66,0.6598,0.0489
66,0.6598,0.0391
66,0.6745,0.0391
66,0.7185,0.0391
66,0.6256,0.0391
66,0.6647,0.0391
66,0.6794,0.0391
66,0.6843,0.0293
66,0.6891,0.0342
66,0.6452,0.0342
66,0.6452,0.044
66,0.6598,0.0342
66,0.6403,0.0391
66,0.7625,0.0391
66,0.6647,0.0391
66,0.6598,0.0391
66,0.6549,0.0391
66,0.65,0
66,0.6452,0.0342
66,0.6549,0.0342
66,0.6598,0.0342
66,0.5718,0.0244
66,0.7283,0.0342
66,0.6452,0.0342
66,0.6452,0.0244
66,0.6598,0.0342
67.0kHz,,
67,0.6305,0.0391
67,0.5572,0.0391
67,0.6305,0.0391
67,0.567,0.0587
67,0.5914,0.0391
67,0.5816,0.0391
67,0.5914,0.044
67,0.5914,0.0391
67,0.5327,0.0391
67,0.5865,0.0391
67,0.5865,0.0733
67,0.6109,0.0391
67,0.5718,0.0391
67,0.5083,0.0098
67,0.4888,0.0293
67,0.6452,0.0342
67,0.5914,0.0342
67,0.5816,0.0391
67,0.6207,0.0391
67,0.5914,0.0391
67,0.6549,0.044
67,0.6207,0.0391
67,0.6256,0.044
67,0.65,0.0293
67,0.6305,0.044
67,0.6305,0.044
67,0.6207,0.0538
67,0.6158,0.044
67,0.5914,0.044
67,0.6549,0.0293
67,0.5963,0.0391
67,0.6256,0.044
67,0.5816,0.0391
67,0.6305,0.0391
67,0.5718,0.0391
67,0.6158,0.0391
67,0.6696,0.0391
67,0.6061,0.0391
67,0.5963,0.0391
67,0.6207,0.0293
67,0.5914,0.0391
67,0.5963,0.0391
67,0.5914,0.0391
67,0.5621,0.044
67,0.6061,0.0391
67,0.5865,0.044
67,0.6061,0.0391
67,0.5914,0.0391
67,0.5914,0.0391
67,0.6354,0.0293
68.0kHz,,
68,0.6549,0.044
68,0.6256,0.044
68,0.6452,0.044
68,0.6207,0.0489
68,0.6452,0.044
68,0.6158,0.044
68,0.6256,0.0538
68,0.6207,0.044
68,0.6256,0.044
68,0.6843,0.044
68,0.6158,0.044
68,0.6354,0.044
68,0.6256,0.0391
68,0.6207,0.044
68,0.6061,0.044
68,0.5963,0.0342
68,0.6207,0.044
68,0.6158,0.044
68,0.6207,0.0587
68,0.6061,0.0391
68,0.6452,0.044
68,0.5425,0.0782
68,0.6305,0.044
68,0.6354,0.044
68,0.6207,0.0782
68,0.6061,0.044
68,0.6158,0.044
68,0.6207,0.0635
68,0.6109,0.044
68,0.6256,0.044
68,0.6158,0.0587
68,0.6452,0.044
68,0.6403,0.044
68,0.6158,0.044
68,0.6403,0.044
68,0.6403,0.0489
68,0.6403,0.0391
68,0.6354,0.044
68,0.6452,0.0489
68,0.6305,0.0342
68,0.6207,0.0489
68,0.6061,0.044
68,0.65,0.0342
68,0.5425,0.044
68,0.6354,0.044
68,0.6452,0.0391
68,0.6354,0.044
68,0.6158,0.044
68,0.6012,0.044
68,0.65,0.044
69.0kHz,,
69,0.5816,0.0489
69,0.5914,0.0538
69,0.5523,0.0538
69,0.5865,0.0538
69,0.5376,0.0538
69,0.6305,0.0587
69,0.523,0.0538
69,0.5572,0.0538
69,0.567,0.0538
69,0.6305,0.0538
69,0.5621,0.0538
69,0.5474,0.0391
69,0.5718,0.0538
69,0.5523,0.0587
69,0.6354,0.0244
69,0.5376,0.0587
69,0.5523,0.0538
69,0.567,0.0538
69,0.5767,0.0538
69,0.5474,0.0538
69,0.5523,0.0587
69,0.5865,0.0538
69,0.5767,0.0538
69,0.567,0.0587
69,0.6109,0.0538
69,0.5425,0.0538
69,0.567,0.0538
69,0.567,0.0538
69,0.5816,0.0538
69,0.5376,0.0538
69,0.5767,0.0538
69,0.567,0.0684
69,0.6012,0.0538
69,0.5865,0.0538
69,0.5181,0.0391
69,0.5621,0.0538
69,0.5523,0.0538
69,0.5963,0.0098
69,0.4252,0.0538
69,0.5816,0.0538
69,0.5914,0.0342
69,0.5963,0.0538
69,0.567,0.0538
69,0.5914,0.0733
69,0.5718,0.0538
69,0.5572,0.0538
69,0.5914,0.0929
69,0.5327,0.0538
69,0.567,0.0538
69,0.5865,0.0538
70.0kHz,,
70,0.6158,0.0684
70,0.6256,0.0733
70,0.6452,0.0684
70,0.6354,0.0733
70,0.6403,0.0538
70,0.6207,0.0733
70,0.5767,0.0733
70,0.6158,0.0391
70,0.6207,0.0733
70,0.6305,0.0733
70,0.6696,0.0733
70,0.6452,0.0733
70,0.6452,0.0684
70,0.6256,0.0733
70,0.6158,0.0733
70,0.6158,0.0293
70,0.6256,0.0782
70,0.6354,0.0733
70,0.694,0.1075
70,0.6403,0.0733
70,0.65,0.0733
70,0.6305,0.0684
70,0.6403,0.0733
70,0.6305,0.0684
70,0.6207,0.0733
70,0.6256,0.0733
70,0.6843,0.0978
70,0.6452,0.0733
70,0.6452,0.0733
70,0.6354,0.0587
70,0.6354,0.0733
70,0.6549,0.0684
70,0.6207,0.0733
70,0.6305,0.0733
70,0.65,0.0831
70,0.6305,0.0782
70,0.6403,0.0733
70,0.6305,0.0782
70,0.6256,0.0733
70,0.6549,0.0733
70,0.6158,0.0635
70,0.6256,0.0733
70,0.6452,0.0782
70,0.694,0.0733
70,0.6403,0.0733
70,0.6403,0.088
70,0.6256,0.0733
70,0.6989,0.0733
70,0.6109,0.0489
70,0.6158,0.0733
71.0kHz,,
71,0.7429,0.0929
71,0.7331,0.0978
71,0.7576,0.0978
71,0.7136,0.088
71,0.7674,0.0929
71,0.7576,0.1173
71,0.7429,0.0929
71,0.8162,0.0978
71,0.7331,0.0978
71,0.7576,0.0978
71,0.738,0.1026
71,0.7674,0.0978
71,0.7674,0.0978
71,0.7527,0.0489
71,0.7967,0.0978
71,0.7429,0.0978
71,0.7478,0.0978
71,0.7625,0.0978
71,0.7918,0.0684
71,0.7674,0.0978
71,0.7527,0.0929
71,0.8211,0.088
71,0.7429,0.0978
71,0.7429,0.1026
71,0.7478,0.0978
71,0.7136,0.0929
71,0.7674,0.1466
71,0.7674,0.0978
71,0.7478,0.0978
71,0.7527,0.0978
71,0.7429,0.0978
71,0.7527,0.1271
71,0.7331,0.0929
71,0.7674,0.0978
71,0.7722,0.1026
71,0.7478,0.0929
71,0.7625,0.1075
71,0.7429,0.0978
71,0.7478,0.0978
71,0.8016,0.1173
71,0.7771,0.0978
71,0.7722,0.0978
71,0.7576,0.0978
71,0.8211,0.0978
71,0.7429,0.0635
71,0.7429,0.0978
71,0.7722,0.0978
71,0.8065,0.0831
71,0.7722,0.0978
71,0.7576,0.0831
72.0kHz,,
72,0.7625,0.1026
72,0.7331,0.0978
72,0.7576,0.0831
72,0.7038,0.1026
72,0.7722,0.088
72,0.7527,0.1026
72,0.7283,0.1026
72,0.7576,0.088
72,0.7722,0.1026
72,0.8211,0.1173
72,0.8016,0.1026
72,0.8016,0.1026
72,0.738,0.0929
72,0.7722,0.1026
72,0.7283,0.1124
72,0.7576,0.0929
72,0.7967,0.0929
72,0.7771,0.0978
72,0.7722,0.1075
72,0.6989,0.0538
72,0.7331,0.0929
72,0.7527,0.0978
72,0.8113,0.0978
72,0.7478,0.0929
72,0.7771,0.0978
72,0.7478,0.1026
72,0.7625,0.0978
72,0.7283,0.0929
72,0.7283,0.0929
72,0.7234,0.1271
72,0.7722,0.0978
72,0.7429,0.1124
72,0.8065,0.1026
72,0.7429,0.0929
72,0.7283,0.0293
72,0.7283,0.0978
72,0.7576,0.1026
72,0.7674,0.0929
72,0.738,0.0978
72,0.8016,0.1026
72,0.738,0.0929
72,0.7429,0.088
72,0.7625,0.0929
72,0.7576,0.0978
72,0.7527,0.0733
72,0.6843,0.0929
72,0.7185,0.0978
72,0.7429,0.0929
72,0.7625,0.0978
72,0.8749,0.0978
73.0kHz,,
73,0.8895,0.1271
73,0.87,0.1466
73,0.9482,0.1369
73,0.8651,0.132
73,0.8749,0.132
73,0.914,0.132
73,0.8847,0.1662
73,0.8504,0.1271
73,0.9189,0.1222
73,0.8553,0.132
73,0.87,0.1271
73,0.9091,0.1124
73,0.87,0.1271
73,0.8456,0.0929
73,0.8358,0.1271
73,0.8358,0.1075
73,0.87,0.1271
73,0.8798,0.1271
73,0.87,0.0978
73,0.8407,0.1271
73,0.8456,0.1417
73,0.8358,0.1222
73,0.9335,0.1222
73,0.8651,0.1222
73,0.8651,0.1222
73,0.8309,0.1662
73,0.8407,0.1271
73,0.8407,0.1173
73,0.8798,0.1222
73,0.8602,0.1222
73,0.8651,0.1222
73,0.8993,0.1222
73,0.8358,0.1466
73,0.8358,0.1222
73,0.87,0.1271
73,0.8602,0.1222
73,0.8358,0.1173
73,0.7771,0.1173
73,0.8309,0.1173
73,0.8358,0.0929
73,0.87,0.1222
73,0.8456,0.1222
73,0.8358,0.1173
73,0.8553,0.1173
73,0.8162,0.1271
73,0.8309,0.1173
73,0.914,0.0684
73,0.8504,0.1222
73,0.8358,0.1173
73,0.8749,0.1173
74.0kHz,,
74,0.9726,0.1417
74,0.9677,0.1466
74,0.9726,0.1466
74,1.0362,0.1369
74,0.9971,0.1466
74,0.9824,0.0733
74,1.0362,0.1515
74,0.958,0.1417
74,0.9922,0.1466
74,0.9726,0.1466
74,0.9873,0.1515
74,0.9922,0.1515
74,0.9677,0.1906
74,0.9775,0.1515
74,1.0508,0.0978
74,0.9971,0.1466
74,0.9726,0.1564
74,1.0068,0.1515
74,0.9629,0.1515
74,1.0068,0.1515
74,0.9971,0.1515
74,0.9873,0.1515
74,0.9922,0.1515
74,0.9677,0.1515
74,0.9873,0.1515
74,1.085,0.1613
74,1.0068,0.1515
74,0.9726,0.1564
74,0.9775,0.1515
74,0.9824,0.1515
74,1.0166,0.1417
74,1.0117,0.1564
74,1.002,0.1906
74,1.0117,0.1564
74,0.9873,0.1613
74,0.9971,0.1564
74,1.0166,0.1564
74,1.0068,0.1515
74,0.9433,0.1564
74,0.9775,0.1515
74,0.9922,0.1564
74,0.9775,0.1515
74,1.0117,0.1564
74,0.9922,0.1515
74,1.002,0.1564
74,0.9824,0.1515
74,1.0655,0.1564
74,1.0166,0.1564
74,1.002,0.1564
74,1.0117,0.1564
75.0kHz,,
75,1.0753,0.176
75,1.085,0.1711
75,1.1828,0.1711
75,1.0508,0.1711
75,1.0655,0.1711
75,1.085,0.1711
75,1.0753,0.1711
75,1.0948,0.1515
75,1.0508,0.1711
75,1.0704,0.2053
75,1.085,0.1711
75,1.0753,0.1417
75,1.0362,0.1711
75,1.0606,0.176
75,1.085,0.1662
75,1.085,0.1662
75,1.0753,0.1711
75,1.1388,0.1711
75,1.0508,0.1711
75,1.0997,0.1711
75,1.0899,0.176
75,1.0802,0.1711
75,1.1486,0.132
75,1.0606,0.1711
75,1.0655,0.1515
75,1.0899,0.1711
75,1.0704,0.176
75,1.0802,0.1711
75,1.0606,0.1711
75,1.0655,0.1711
75,1.0899,0.1711
75,1.0704,0.1711
75,1.1241,0.1711
75,1.0655,0.1075
75,1.1046,0.1711
75,1.0899,0.2248
75,1.0704,0.1662
75,1.1095,0.1124
75,1.0655,0.1711
75,1.1779,0.1613
75,1.0899,0.1711
75,1.0753,0.1662
75,1.0753,0.1711
75,1.0606,0.1711
75,1.1535,0.1711
75,1.0948,0.1711
75,1.0802,0.176
75,1.0899,0.1711
75,1.0606,0.1564
75,1.1046,0.1711
76.0kHz,,
76,1.1339,0.176
76,1.1535,0.1173
76,1.1193,0.1808
76,1.1193,0.1711
76,1.1339,0.1808
76,1.2317,0.1906
76,1.1486,0.1808
76,1.2463,0.176
76,1.129,0.1808
76,1.1632,0.1808
76,1.1535,0.1808
76,1.1437,0.1613
76,1.1241,0.1808
76,1.1339,0.2102
76,1.1241,0.1857
76,1.1437,0.1662
76,1.1046,0.176
76,1.1241,0.1662
76,1.1535,0.1808
76,1.1535,0.176
76,1.1388,0.176
76,1.1779,0.176
76,1.1339,0.1808
76,1.2366,0.1808
76,1.1584,0.176
76,1.1193,0.1808
76,1.129,0.1808
76,1.1486,0.1808
76,1.1632,0.1857
76,1.1486,0.1857
76,1.1632,0.1857
76,1.129,0.1808
76,1.1437,0.1369
76,1.1535,0.1808
76,1.1339,0.1808
76,1.129,0.1808
76,1.1437,0.176
76,1.0802,0.1808
76,1.1535,0.1662
76,1.2463,0.1808
76,1.1339,0.2004
76,1.1437,0.1857
76,1.1584,0.1613
76,1.1486,0.1808
76,1.1535,0.1711
76,1.1339,0.1808
76,1.2561,0.1711
76,1.1584,0.1808
76,1.1193,0.176
76,1.129,0.1857
77.0kHz,,
77,1.2023,0.1857
77,1.2072,0.1906
77,1.2268,0.1906
77,1.2317,0.1906
77,1.2072,0.1906
77,1.2121,0.1808
77,1.2072,0.1906
77,1.3148,0.1857
77,1.2317,0.1857
77,1.3294,0.1906
77,1.2023,0.1906
77,1.2561,0.1906
77,1.2366,0.1906
77,1.2317,0.1906
77,1.2072,0.1906
77,1.2463,0.1906
77,1.2414,0.1906
77,1.217,0.1906
77,1.2023,0.1906
77,1.2268,0.1906
77,1.2414,0.1955
77,1.2268,0.1906
77,1.2708,0.1906
77,1.2072,0.1906
77,1.2463,0.1906
77,1.2317,0.1906
77,1.2952,0.1906
77,1.2072,0.1955
77,1.2023,0.1955
77,1.2414,0.1906
77,1.217,0.1906
77,1.2072,0.1906
77,1.2219,0.1906
77,1.2317,0.1906
77,1.2268,0.1906
77,1.1975,0.1906
77,1.2219,0.1955
77,1.2219,0.1857
77,1.2414,0.1906
77,1.1926,0.1955
77,1.2121,0.1906
77,1.217,0.1906
77,1.2366,0.1857
77,1.2219,0.1955
77,1.2072,0.1955
77,1.2268,0.1906
77,1.2463,0.1906
77,1.2121,0.1955
77,1.2072,0.1906
77,1.2219,0.1906
78.0kHz,,
78,1.2659,0.2248
78,1.2512,0.1906
78,1.2805,0.1857
78,1.3099,0.1906
78,1.2561,0.1906
78,1.2512,0.1955
78,1.2854,0.1955
78,1.305,0.1906
78,1.2659,0.1906
78,1.2561,0.2004
78,1.2708,0.1955
78,1.3001,0.1906
78,1.2708,0.1906
78,1.3001,0.176
78,1.2854,0.1955
78,1.2952,0.1613
78,1.2708,0.1906
78,1.2659,0.1955
78,1.2805,0.1955
78,1.2952,0.1075
78,1.261,0.1906
78,1.2854,0.1466
78,1.2805,0.1906
78,1.2952,0.1906
78,1.2708,0.1955
78,1.3343,0.132
78,1.2805,0.1906
78,1.3099,0.1906
78,1.2659,0.1955
78,1.3587,0.1906
78,1.2805,0.1955
78,1.3245,0.1955
78,1.2708,0.1955
78,1.3587,0.1906
78,1.2854,0.1906
78,1.3343,0.1955
78,1.2708,0.2151
78,1.3392,0.1955
78,1.2903,0.1515
78,1.3343,0.1955
78,1.2708,0.2199
78,1.3099,0.1955
78,1.2903,0.1955
78,1.3148,0.1955
78,1.2708,0.2395
78,1.2708,0.1955
78,1.2903,0.2444
78,1.3245,0.2004
78,1.2708,0.2053
78,1.217,0.1955
79.0kHz,,
79,1.3245,0.2004
79,1.2903,0.2004
79,1.3001,0.2004
79,1.3392,0.2053
79,1.3294,0.2004
79,1.3587,0.2004
79,1.2952,0.1564
79,1.2805,0.2004
79,1.3245,0.2199
79,1.3294,0.2004
79,1.3099,0.2346
79,1.3099,0.2053
79,1.3099,0.2004
79,1.2854,0.2053
79,1.305,0.2004
79,1.3245,0.1906
79,1.3001,0.2053
79,1.2903,0.1857
79,1.3587,0.1955
79,1.3196,0.2053
79,1.3881,0.2004
79,1.2854,0.2248
79,1.3245,0.2004
79,1.3245,0.132
79,1.2903,0.2004
79,1.2903,0.2004
79,1.261,0.2004
79,1.3099,0.1955
79,1.2854,0.1857
79,1.2952,0.2004
79,1.3245,0.1711
79,1.305,0.1955
79,1.2854,0.1369
79,1.2854,0.2053
79,1.3294,0.2053
79,1.3392,0.2004
79,1.2854,0.2004
79,1.3441,0.2004
79,1.3148,0.2053
79,1.2903,0.2004
79,1.305,0.2004
79,1.1877,0.2199
79,1.305,0.2004
79,1.3294,0.2102
79,1.305,0.2004
79,1.3196,0.2737
79,1.3001,0.2053
79,1.2854,0.1906
79,1.2952,0.2004
79,1.3245,0.2004
80.0kHz,,
80,1.4027,0.2053
80,1.3148,0.2102
80,1.2659,0.2102
80,1.3294,0.2053
80,1.3148,0.2297
80,1.3148,0.2102
80,1.349,0.2053
80,1.2854,0.2053
80,1.3099,0.2004
80,1.2952,0.2053
80,1.3343,0.2102
80,1.3099,0.2004
80,1.3245,0.2053
80,1.3441,0.1124
80,1.3294,0.2102
80,1.305,0.2004
80,1.3685,0.2053
80,1.3441,0.2053
80,1.3441,0.2102
80,1.3343,0.2102
80,1.3392,0.176
80,1.3099,0.2053
80,1.3148,0.1564
80,1.4321,0.2102
80,1.3441,0.2102
80,1.305,0.2102
80,1.3245,0.2053
80,1.3343,0.2199
80,1.3343,0.2102
80,1.3099,0.1564
80,1.3392,0.2053
80,1.3539,0.2248
80,1.4174,0.2053
80,1.3099,0.2102
80,1.3685,0.2102
80,1.3294,0.2053
80,1.3148,0.2004
80,1.3148,0.2102
80,1.349,0.2004
80,1.3685,0.2053
80,1.3148,0.2493
80,1.3196,0.2053
80,1.3343,0.2102
80,1.3245,0.2102
80,1.3294,0.2053
80,1.3587,0.1613
80,1.2854,0.2102
80,1.3245,0.2542
80,1.3148,0.2102
80,1.3441,0.2053
81.0kHz,,
81,1.349,0.2102
81,1.4223,0.2151
81,1.3587,0.2102
81,1.349,0.2102
81,1.4761,0.1613
81,1.3685,0.2102
81,1.3783,0.1955
81,1.3685,0.2102
81,1.3734,0.2053
81,1.3148,0.2053
81,1.3392,0.2102
81,1.4223,0.1173
81,1.3685,0.2053
81,1.3441,0.1466
81,1.3881,0.2053
81,1.3783,0.2102
81,1.3978,0.1906
81,1.349,0.2053
81,1.3881,0.2493
81,1.3685,0.2102
81,1.3392,0.2102
81,1.3783,0.2151
81,1.349,0.2053
81,1.3441,0.2102
81,1.3978,0.2102
81,1.3832,0.2004
81,1.3832,0.2102
81,1.349,0.2053
81,1.3734,0.2004
81,1.3539,0.2102
81,1.3441,0.2199
81,1.4076,0.2053
81,1.3587,0.2102
81,1.3441,0.2053
81,1.3539,0.2151
81,1.3685,0.2199
81,1.3441,0.2053
81,1.3539,0.2737
81,1.3832,0.2053
81,1.3539,0.2102
81,1.3392,0.2004
81,1.393,0.2053
81,1.3734,0.1662
81,1.3539,0.2102
81,1.3783,0.2102
81,1.3734,0.2102
81,1.4223,0.2053
81,1.3539,0.2053
81,1.3685,0.2102
81,1.3539,0.1711
82.0kHz,,
82,1.4418,0.2053
82,1.3783,0.2102
82,1.3685,0.2053
82,1.4516,0.1955
82,1.393,0.2053
82,1.3587,0.2102
82,1.4076,0.2102
82,1.4027,0.2053
82,1.4027,0.2835
82,1.3832,0.2053
82,1.4076,0.2102
82,1.3636,0.2102
82,1.3734,0.2053
82,1.393,0.2786
82,1.3636,0.2102
82,1.3734,0.2102
82,1.2708,0.2102
82,1.3832,0.2102
82,1.3587,0.2786
82,1.5005,0.2102
82,1.3832,0.2102
82,1.3636,0.2053
82,1.4565,0.2053
82,1.4027,0.2493
82,1.3978,0.2102
82,1.3832,0.2102
82,1.3978,0.2102
82,1.4223,0.2053
82,1.3685,0.2444
82,1.3978,0.2053
82,1.349,0.2102
82,1.3685,0.2053
82,1.5152,0.2053
82,1.3832,0.2786
82,1.3636,0.2102
82,1.4418,0.2102
82,1.393,0.2053
82,1.3636,0.2102
82,1.5005,0.2346
82,1.4076,0.2102
82,1.3587,0.2151
82,1.4027,0.2102
82,1.4076,0.2102
82,1.3832,0.1955
82,1.3636,0.1955
82,1.3783,0.1808
82,1.3099,0.1808
82,1.3441,0.1808
82,1.3881,0.2151
82,1.3441,0.1906
83.0kHz,,
83,1.3685,0.176
83,1.3978,0.2053
83,1.4321,0.1955
83,1.3783,0.2395
83,1.4076,0.2004
83,1.3441,0.2004
83,1.3783,0.1857
83,1.3978,0.1955
83,1.3587,0.1466
83,1.3685,0.2004
83,1.4076,0.2053
83,1.3832,0.1271
83,1.3685,0.2004
83,1.4076,0.2004
83,1.4027,0.1857
83,1.3783,0.2004
83,1.4076,0.1564
83,1.4027,0.2004
83,1.3685,0.2004
83,1.4174,0.1466
83,1.393,0.2004
83,1.3685,0.2199
83,1.4125,0.2004
83,1.3783,0.2004
83,1.3685,0.1124
83,1.4956,0.2004
83,1.3734,0.2004
83,1.3783,0.2053
83,1.5396,0.2004
83,1.3783,0.2199
83,1.3685,0.1955
83,1.4467,0.2053
83,1.3881,0.2151
83,1.3685,0.2004
83,1.3099,0.1955
83,1.3978,0.1906
83,1.3734,0.2004
83,1.4418,0.2444
83,1.3978,0.1955
83,1.3636,0.1955
83,1.3196,0.2004
83,1.393,0.1955
83,1.3636,0.1955
83,1.3636,0.1955
83,1.393,0.1906
83,1.3636,0.1955
83,1.4565,0.1955
83,1.393,0.2004
83,1.3636,0.2053
83,1.4712,0.1955
84.0kHz,,
84,1.4027,0.2102
84,1.3832,0.2248
84,1.4761,0.2151
84,1.393,0.2199
84,1.393,0.1857
84,1.4321,0.2151
84,1.5005,0.2102
84,1.3978,0.2395
84,1.437,0.2151
84,1.5298,0.2297
84,1.4076,0.2199
84,1.437,0.2151
84,1.4809,0.2688
84,1.4223,0.2199
84,1.4321,0.2199
84,1.3783,0.2248
84,1.4223,0.2151
84,1.4223,0.2151
84,1.393,0.2053
84,1.3783,0.2151
84,1.4125,0.2151
84,1.3832,0.2248
84,1.3734,0.2151
84,1.4076,0.1857
84,1.3832,0.2102
84,1.2805,0.2199
84,1.4076,0.2102
84,1.393,0.2151
84,1.5152,0.2151
84,1.3636,0.1369
84,1.393,0.2151
84,1.4174,0.2151
84,1.4321,0.2248
84,1.393,0.2102
84,1.4223,0.1857
84,1.5152,0.2053
84,1.393,0.2151
84,1.4223,0.176
84,1.5103,0.2151
84,1.4223,0.2102
84,1.4174,0.1417
84,1.349,0.2102
84,1.4418,0.2151
84,1.4125,0.1955
84,1.3783,0.2102
84,1.3978,0.2102
84,1.4027,0.2151
84,1.3685,0.2151
84,1.3392,0.176
84,1.4027,0.2102
85.0kHz,,
85,1.4321,0.2248
85,1.4027,0.2151
85,1.5249,0.2346
85,1.4027,0.2297
85,1.4174,0.1711
85,1.4467,0.2297
85,1.5005,0.2297
85,1.4321,0.2444
85,1.4467,0.2297
85,1.3978,0.2346
85,1.4027,0.2151
85,1.4321,0.2297
85,1.3978,0.2297
85,1.3539,0.2346
85,1.4125,0.2297
85,1.4027,0.2248
85,1.4467,0.2297
85,1.4712,0.2248
85,1.4174,0.2248
85,1.4467,0.2395
85,1.4614,0.2297
85,1.4858,0.2102
85,1.437,0.2346
85,1.4027,0.2248
85,1.4761,0.1955
85,1.4272,0.2346
85,1.4076,0.2346
85,1.437,0.2248
85,1.4467,0.2346
85,1.4125,0.2248
85,1.4467,0.2395
85,1.4321,0.2346
85,1.4467,0.2297
85,1.437,0.2297
85,1.3978,0.2297
85,1.4418,0.2297
85,1.4174,0.2493
85,1.3978,0.2346
85,1.437,0.2346
85,1.4712,0.1906
85,1.4125,0.2297
85,1.4467,0.2297
85,1.4907,0.2444
85,1.4272,0.2346
85,1.437,0.2346
85,1.4027,0.2151
85,1.4467,0.2297
85,1.4321,0.2297
85,1.4027,0.2493
85,1.4907,0.2346
86.0kHz,,
86,1.5152,0.2444
86,1.4467,0.2444
86,1.4125,0.2493
86,1.4614,0.2493
86,1.4516,0.2688
86,1.4418,0.2444
86,1.4663,0.2444
86,1.4223,0.2639
86,1.564,0.2493
86,1.4418,0.2493
86,1.4321,0.2151
86,1.4614,0.2444
86,1.4663,0.2444
86,1.4614,0.2102
86,1.4614,0.2444
86,1.4174,0.2493
86,1.5152,0.1515
86,1.437,0.2493
86,1.4223,0.2444
86,1.4761,0.2248
86,1.4761,0.2444
86,1.4761,0.2493
86,1.4565,0.2346
86,1.4223,0.2542
86,1.3685,0.2444
86,1.4272,0.1662
86,1.4418,0.2493
86,1.4663,0.2493
86,1.4663,0.2542
86,1.4809,0.2542
86,1.4565,0.2444
86,1.4174,0.2395
86,1.5347,0.259
86,1.4125,0.2444
86,1.437,0.2493
86,1.4712,0.2053
86,1.4223,0.2444
86,1.5543,0.2444
86,1.4516,0.1955
86,1.4272,0.2493
86,1.4565,0.2493
86,1.4663,0.2102
86,1.4516,0.2493
86,1.4663,0.2444
86,1.4223,0.2542
86,1.5591,0.2493
86,1.4565,0.2493
86,1.4223,0.2639
86,1.4712,0.2444
86,1.5298,0.2444
87.0kHz,,
87,1.5103,0.1906
87,1.5689,0.259
87,1.4761,0.259
87,1.4907,0.259
87,1.4516,0.2737
87,1.5396,0.259
87,1.4761,0.2639
87,1.4761,0.259
87,1.5005,0.259
87,1.4467,0.2542
87,1.4223,0.3275
87,1.4712,0.2639
87,1.4712,0.2639
87,1.5103,0.2542
87,1.4712,0.2639
87,1.5934,0.259
87,1.4712,0.259
87,1.4712,0.2151
87,1.5054,0.2639
87,1.4761,0.2639
87,1.5249,0.1613
87,1.4907,0.2639
87,1.4614,0.259
87,1.5103,0.2688
87,1.5885,0.2542
87,1.5591,0.2639
87,1.4907,0.2639
87,1.4614,0.2444
87,1.5054,0.259
87,1.4663,0.259
87,1.5103,0.2737
87,1.5005,0.259
87,1.4565,0.2639
87,1.5298,0.3079
87,1.5836,0.259
87,1.4858,0.259
87,1.5054,0.2053
87,1.4663,0.2444
87,1.5445,0.2639
87,1.5005,0.2639
87,1.4907,0.2297
87,1.5152,0.2639
87,1.4614,0.259
87,1.4321,0.2053
87,1.4907,0.259
87,1.4858,0.2639
87,1.52,0.2688
87,1.4809,0.2542
87,1.5885,0.259
87,1.4809,0.259
88.0kHz,,
88,1.4712,0.2737
88,1.393,0.1808
88,1.5836,0.2786
88,1.4907,0.2688
88,1.5152,0.2053
88,1.4663,0.2786
88,1.52,0.2737
88,1.6276,0.2737
88,1.4761,0.2542
88,1.5054,0.2737
88,1.4809,0.2688
